1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
1816, none, twilightforest:dark_forest, MONSTER, twilightforest:kobold, 10, 1, 3
1817, none, twilightforest:dark_forest, MONSTER, twilightforest:mist_wolf, 10, 1, 1
1818, none, twilightforest:dark_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 2
1819, none, twilightforest:dark_forest, CREATURE, mythicmounts:direwolf, 20, 2, 4
1820, none, twilightforest:dark_forest, CREATURE, mythicmounts:moth, 18, 1, 2
1821, none, twilightforest:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1822, none, twilightforest:dark_forest_center, MONSTER, quark:stoneling, 10, 1, 1
1823, none, twilightforest:dark_forest_center, MONSTER, quark:toretoise, 10, 2, 4
1824, none, twilightforest:dark_forest_center, AMBIENT, alexsmobs:fly, 10, 2, 3
1825, none, twilightforest:snowy_forest, MONSTER, quark:stoneling, 10, 1, 1
1826, none, twilightforest:snowy_forest, MONSTER, quark:toretoise, 10, 2, 4
1827, none, twilightforest:snowy_forest, MONSTER, twilightforest:winter_wolf, 10, 1, 1
1828, none, twilightforest:snowy_forest, MONSTER, twilightforest:yeti, 20, 1, 1
1829, none, twilightforest:snowy_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1830, none, twilightforest:glacier, MONSTER, quark:stoneling, 10, 1, 1
1831, none, twilightforest:glacier, MONSTER, quark:toretoise, 10, 2, 4
1832, none, twilightforest:glacier, CREATURE, twilightforest:penguin, 10, 2, 4
1833, none, twilightforest:highlands, MONSTER, quark:stoneling, 10, 1, 1
1834, none, twilightforest:highlands, MONSTER, quark:toretoise, 10, 2, 4
1835, none, twilightforest:highlands, CREATURE, minecraft:chicken, 10, 4, 4
1836, none, twilightforest:highlands, CREATURE, minecraft:wolf, 10, 4, 4
1837, none, twilightforest:highlands, CREATURE, mythicmounts:firebird, 3, 1, 1
1838, none, twilightforest:highlands, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1839, none, twilightforest:highlands, CREATURE, twilightforest:boar, 10, 4, 4
1840, none, twilightforest:highlands, CREATURE, twilightforest:deer, 15, 4, 5
1841, none, twilightforest:highlands, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1842, none, twilightforest:highlands, CREATURE, twilightforest:raven, 10, 1, 2
1843, none, twilightforest:highlands, CREATURE, twilightforest:squirrel, 10, 2, 4
1844, none, twilightforest:highlands, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1845, none, twilightforest:highlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1846, none, twilightforest:thornlands, MONSTER, quark:stoneling, 10, 1, 1
1847, none, twilightforest:thornlands, MONSTER, quark:toretoise, 10, 2, 4
1848, none, twilightforest:thornlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1849, none, twilightforest:final_plateau, MONSTER, quark:stoneling, 10, 1, 1
1850, none, twilightforest:final_plateau, MONSTER, quark:toretoise, 10, 2, 4
1851, none, twilightforest:final_plateau, CREATURE, twilightforest:raven, 10, 4, 4
1852, none, twilightforest:final_plateau, AMBIENT, alexsmobs:fly, 10, 2, 3
1853, none, twilightforest:underground, MONSTER, minecraft:creeper, 10, 1, 1
1854, none, twilightforest:underground, MONSTER, minecraft:enderman, 5, 1, 2
1855, none, twilightforest:underground, MONSTER, minecraft:skeleton, 10, 1, 1
1856, none, twilightforest:underground, MONSTER, minecraft:slime, 10, 2, 4
1857, none, twilightforest:underground, MONSTER, minecraft:spider, 10, 2, 3
1858, none, twilightforest:underground, MONSTER, minecraft:zombie, 10, 1, 2
1859, none, twilightforest:underground, MONSTER, quark:stoneling, 10, 1, 1
1860, none, twilightforest:underground, MONSTER, quark:toretoise, 10, 2, 4
1861, none, twilightforest:underground, MONSTER, twilightforest:kobold, 10, 1, 3
1862, none, twilightforest:underground, AMBIENT, alexsmobs:fly, 10, 2, 3
1863, none, twilightforest:underground, AMBIENT, minecraft:bat, 10, 1, 1
1864, none, twilightforest:underground, AMBIENT, mythicmounts:dragon, 1, 1, 1
1865, plains, byg:allium_fields, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1866, plains, byg:allium_fields, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1867, plains, byg:allium_fields, MONSTER, minecraft:creeper, 30, 4, 4
1868, plains, byg:allium_fields, MONSTER, minecraft:enderman, 5, 1, 4
1869, plains, byg:allium_fields, MONSTER, minecraft:skeleton, 30, 4, 4
1870, plains, byg:allium_fields, MONSTER, minecraft:slime, 30, 4, 4
1871, plains, byg:allium_fields, MONSTER, minecraft:slime, 30, 4, 4
1872, plains, byg:allium_fields, MONSTER, minecraft:spider, 30, 4, 4
1873, plains, byg:allium_fields, MONSTER, minecraft:witch, 5, 1, 1
1874, plains, byg:allium_fields, MONSTER, minecraft:zombie, 30, 4, 4
1875, plains, byg:allium_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
1876, plains, byg:allium_fields, MONSTER, quark:stoneling, 10, 1, 1
1877, plains, byg:allium_fields, MONSTER, quark:toretoise, 10, 2, 4
1878, plains, byg:allium_fields, CREATURE, alexsmobs:bison, 10, 6, 10
1879, plains, byg:allium_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
1880, plains, byg:allium_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1881, plains, byg:allium_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1882, plains, byg:allium_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1883, plains, byg:allium_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1884, plains, byg:allium_fields, CREATURE, minecraft:chicken, 10, 4, 4
1885, plains, byg:allium_fields, CREATURE, minecraft:cow, 10, 4, 4
1886, plains, byg:allium_fields, CREATURE, minecraft:donkey, 10, 1, 3
1887, plains, byg:allium_fields, CREATURE, minecraft:horse, 10, 2, 6
1888, plains, byg:allium_fields, CREATURE, minecraft:pig, 10, 4, 4
1889, plains, byg:allium_fields, CREATURE, minecraft:sheep, 12, 4, 4
1890, plains, byg:allium_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
1891, plains, byg:allium_fields, AMBIENT, minecraft:bat, 10, 8, 8
1892, plains, byg:allium_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1893, plains, byg:amaranth_fields, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1894, plains, byg:amaranth_fields, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1895, plains, byg:amaranth_fields, MONSTER, minecraft:creeper, 30, 4, 4
1896, plains, byg:amaranth_fields, MONSTER, minecraft:enderman, 5, 1, 4
1897, plains, byg:amaranth_fields, MONSTER, minecraft:skeleton, 30, 4, 4
1898, plains, byg:amaranth_fields, MONSTER, minecraft:slime, 30, 4, 4
1899, plains, byg:amaranth_fields, MONSTER, minecraft:spider, 30, 4, 4
1900, plains, byg:amaranth_fields, MONSTER, minecraft:witch, 5, 1, 1
1901, plains, byg:amaranth_fields, MONSTER, minecraft:zombie, 30, 4, 4
1902, plains, byg:amaranth_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
1903, plains, byg:amaranth_fields, MONSTER, quark:stoneling, 10, 1, 1
1904, plains, byg:amaranth_fields, MONSTER, quark:toretoise, 10, 2, 4
1905, plains, byg:amaranth_fields, CREATURE, alexsmobs:bison, 10, 6, 10
1906, plains, byg:amaranth_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
1907, plains, byg:amaranth_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1908, plains, byg:amaranth_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1909, plains, byg:amaranth_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1910, plains, byg:amaranth_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1911, plains, byg:amaranth_fields, CREATURE, minecraft:chicken, 10, 4, 4
1912, plains, byg:amaranth_fields, CREATURE, minecraft:cow, 10, 4, 4
1913, plains, byg:amaranth_fields, CREATURE, minecraft:donkey, 10, 1, 3
1914, plains, byg:amaranth_fields, CREATURE, minecraft:horse, 10, 2, 6
1915, plains, byg:amaranth_fields, CREATURE, minecraft:pig, 10, 4, 4
1916, plains, byg:amaranth_fields, CREATURE, minecraft:sheep, 12, 4, 4
1917, plains, byg:amaranth_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
1918, plains, byg:amaranth_fields, AMBIENT, minecraft:bat, 10, 8, 8
1919, plains, byg:amaranth_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1920, none, byg:araucaria_savanna, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1921, none, byg:araucaria_savanna, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1922, none, byg:araucaria_savanna, MONSTER, minecraft:creeper, 30, 4, 4
1923, none, byg:araucaria_savanna, MONSTER, minecraft:enderman, 5, 1, 4
1924, none, byg:araucaria_savanna, MONSTER, minecraft:skeleton, 30, 4, 4
1925, none, byg:araucaria_savanna, MONSTER, minecraft:slime, 30, 4, 4
1926, none, byg:araucaria_savanna, MONSTER, minecraft:spider, 30, 4, 4
1927, none, byg:araucaria_savanna, MONSTER, minecraft:witch, 5, 1, 1
1928, none, byg:araucaria_savanna, MONSTER, minecraft:zombie, 30, 4, 4
1929, none, byg:araucaria_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
1930, none, byg:araucaria_savanna, MONSTER, quark:stoneling, 10, 1, 1
1931, none, byg:araucaria_savanna, MONSTER, quark:toretoise, 10, 2, 4
1932, none, byg:araucaria_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1933, none, byg:araucaria_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1934, none, byg:araucaria_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1935, none, byg:araucaria_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1936, none, byg:araucaria_savanna, CREATURE, friendsandfoes:mauler, 30, 1, 1
1937, none, byg:araucaria_savanna, CREATURE, minecraft:chicken, 10, 4, 4
1938, none, byg:araucaria_savanna, CREATURE, minecraft:cow, 10, 4, 4
1939, none, byg:araucaria_savanna, CREATURE, minecraft:donkey, 10, 1, 1
1940, none, byg:araucaria_savanna, CREATURE, minecraft:horse, 10, 2, 6
1941, none, byg:araucaria_savanna, CREATURE, minecraft:pig, 10, 4, 4
1942, none, byg:araucaria_savanna, CREATURE, minecraft:sheep, 12, 4, 4
1943, none, byg:araucaria_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
1944, none, byg:araucaria_savanna, AMBIENT, minecraft:bat, 10, 8, 8
1945, none, byg:araucaria_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1946, forest, byg:aspen_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1947, forest, byg:aspen_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1948, forest, byg:aspen_forest, MONSTER, minecraft:creeper, 30, 4, 4
1949, forest, byg:aspen_forest, MONSTER, minecraft:enderman, 5, 1, 4
1950, forest, byg:aspen_forest, MONSTER, minecraft:skeleton, 30, 4, 4
1951, forest, byg:aspen_forest, MONSTER, minecraft:slime, 30, 4, 4
1952, forest, byg:aspen_forest, MONSTER, minecraft:spider, 30, 4, 4
1953, forest, byg:aspen_forest, MONSTER, minecraft:witch, 5, 1, 1
1954, forest, byg:aspen_forest, MONSTER, minecraft:zombie, 30, 4, 4
1955, forest, byg:aspen_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1956, forest, byg:aspen_forest, MONSTER, quark:stoneling, 10, 1, 1
1957, forest, byg:aspen_forest, MONSTER, quark:toretoise, 10, 2, 4
1958, forest, byg:aspen_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1959, forest, byg:aspen_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
1960, forest, byg:aspen_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1961, forest, byg:aspen_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1962, forest, byg:aspen_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1963, forest, byg:aspen_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1964, forest, byg:aspen_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1965, forest, byg:aspen_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1966, forest, byg:aspen_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1967, forest, byg:aspen_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1968, forest, byg:aspen_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
1969, forest, byg:aspen_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1970, forest, byg:aspen_forest, CREATURE, hexerei:crow, 20, 2, 5
1971, forest, byg:aspen_forest, CREATURE, minecraft:chicken, 10, 4, 4
1972, forest, byg:aspen_forest, CREATURE, minecraft:cow, 10, 4, 4
1973, forest, byg:aspen_forest, CREATURE, minecraft:pig, 10, 4, 4
1974, forest, byg:aspen_forest, CREATURE, minecraft:sheep, 12, 4, 4
1975, forest, byg:aspen_forest, CREATURE, minecraft:wolf, 10, 4, 4
1976, forest, byg:aspen_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1977, forest, byg:aspen_forest, AMBIENT, minecraft:bat, 10, 8, 8
1978, forest, byg:aspen_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1979, desert, byg:atacama_desert, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1980, desert, byg:atacama_desert, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1981, desert, byg:atacama_desert, MONSTER, quark:stoneling, 10, 1, 1
1982, desert, byg:atacama_desert, MONSTER, quark:toretoise, 10, 2, 4
1983, desert, byg:atacama_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1984, desert, byg:atacama_desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1985, desert, byg:atacama_desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1986, desert, byg:atacama_desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1987, desert, byg:atacama_desert, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
1988, desert, byg:atacama_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
1989, desert, byg:atacama_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1990, none, byg:autumnal_valley, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1991, none, byg:autumnal_valley, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1992, none, byg:autumnal_valley, MONSTER, minecraft:creeper, 30, 4, 4
1993, none, byg:autumnal_valley, MONSTER, minecraft:enderman, 5, 1, 4
1994, none, byg:autumnal_valley, MONSTER, minecraft:skeleton, 30, 4, 4
1995, none, byg:autumnal_valley, MONSTER, minecraft:slime, 30, 4, 4
1996, none, byg:autumnal_valley, MONSTER, minecraft:spider, 30, 4, 4
1997, none, byg:autumnal_valley, MONSTER, minecraft:witch, 5, 1, 1
1998, none, byg:autumnal_valley, MONSTER, minecraft:zombie, 30, 4, 4
1999, none, byg:autumnal_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
2000, none, byg:autumnal_valley, MONSTER, quark:stoneling, 10, 1, 1
2001, none, byg:autumnal_valley, MONSTER, quark:toretoise, 10, 2, 4
2002, none, byg:autumnal_valley, CREATURE, alexsmobs:bison, 10, 6, 10
2003, none, byg:autumnal_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
2004, none, byg:autumnal_valley, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2005, none, byg:autumnal_valley, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2006, none, byg:autumnal_valley, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2007, none, byg:autumnal_valley, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2008, none, byg:autumnal_valley, CREATURE, minecraft:chicken, 10, 4, 4
2009, none, byg:autumnal_valley, CREATURE, minecraft:cow, 10, 4, 4
2010, none, byg:autumnal_valley, CREATURE, minecraft:pig, 10, 4, 4
2011, none, byg:autumnal_valley, CREATURE, minecraft:sheep, 12, 4, 4
2012, none, byg:autumnal_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
2013, none, byg:autumnal_valley, AMBIENT, minecraft:bat, 10, 8, 8
2014, none, byg:autumnal_valley, AMBIENT, byg:pumpkin_warden, 10, 1, 1
2015, none, byg:autumnal_valley, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2016, none, byg:baobab_savanna, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2017, none, byg:baobab_savanna, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2018, none, byg:baobab_savanna, MONSTER, minecraft:creeper, 30, 4, 4
2019, none, byg:baobab_savanna, MONSTER, minecraft:enderman, 5, 1, 4
2020, none, byg:baobab_savanna, MONSTER, minecraft:skeleton, 30, 4, 4
2021, none, byg:baobab_savanna, MONSTER, minecraft:slime, 30, 4, 4
2022, none, byg:baobab_savanna, MONSTER, minecraft:spider, 30, 4, 4
2023, none, byg:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
2024, none, byg:baobab_savanna, MONSTER, minecraft:zombie, 30, 4, 4
2025, none, byg:baobab_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
2026, none, byg:baobab_savanna, MONSTER, quark:stoneling, 10, 1, 1
2027, none, byg:baobab_savanna, MONSTER, quark:toretoise, 10, 2, 4
2028, none, byg:baobab_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2029, none, byg:baobab_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2030, none, byg:baobab_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2031, none, byg:baobab_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2032, none, byg:baobab_savanna, CREATURE, friendsandfoes:mauler, 30, 1, 1
2033, none, byg:baobab_savanna, CREATURE, minecraft:chicken, 10, 4, 4
2034, none, byg:baobab_savanna, CREATURE, minecraft:cow, 10, 4, 4
2035, none, byg:baobab_savanna, CREATURE, minecraft:donkey, 10, 1, 1
2036, none, byg:baobab_savanna, CREATURE, minecraft:horse, 10, 2, 6
2037, none, byg:baobab_savanna, CREATURE, minecraft:pig, 10, 4, 4
2038, none, byg:baobab_savanna, CREATURE, minecraft:sheep, 12, 4, 4
2039, none, byg:baobab_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
2040, none, byg:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
2041, none, byg:baobab_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2042, none, byg:bayou, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2043, none, byg:bayou, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2044, none, byg:bayou, MONSTER, minecraft:creeper, 30, 4, 4
2045, none, byg:bayou, MONSTER, minecraft:enderman, 5, 1, 4
2046, none, byg:bayou, MONSTER, minecraft:skeleton, 30, 4, 4
2047, none, byg:bayou, MONSTER, minecraft:slime, 30, 4, 4
2048, none, byg:bayou, MONSTER, minecraft:spider, 30, 4, 4
2049, none, byg:bayou, MONSTER, minecraft:witch, 5, 1, 1
2050, none, byg:bayou, MONSTER, minecraft:zombie, 30, 4, 4
2051, none, byg:bayou, MONSTER, minecraft:zombie_villager, 10, 1, 1
2052, none, byg:bayou, MONSTER, quark:stoneling, 10, 1, 1
2053, none, byg:bayou, MONSTER, quark:toretoise, 10, 2, 4
2054, none, byg:bayou, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
2055, none, byg:bayou, CREATURE, alexsmobs:crocodile, 20, 1, 2
2056, none, byg:bayou, CREATURE, alexsmobs:shoebill, 10, 1, 2
2057, none, byg:bayou, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2058, none, byg:bayou, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2059, none, byg:bayou, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2060, none, byg:bayou, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2061, none, byg:bayou, CREATURE, duckling:quackling, 10, 1, 1
2062, none, byg:bayou, CREATURE, minecraft:chicken, 10, 4, 4
2063, none, byg:bayou, CREATURE, minecraft:cow, 10, 4, 4
2064, none, byg:bayou, CREATURE, minecraft:donkey, 10, 1, 1
2065, none, byg:bayou, CREATURE, minecraft:frog, 10, 2, 5
2066, none, byg:bayou, CREATURE, minecraft:horse, 10, 2, 6
2067, none, byg:bayou, CREATURE, minecraft:pig, 10, 4, 4
2068, none, byg:bayou, CREATURE, minecraft:sheep, 12, 4, 4
2069, none, byg:bayou, AMBIENT, alexsmobs:fly, 10, 2, 3
2070, none, byg:bayou, AMBIENT, minecraft:bat, 10, 8, 8
2071, none, byg:bayou, WATER_AMBIENT, alexsmobs:catfish, 5, 1, 3
2072, none, byg:bayou, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2073, taiga, byg:black_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2074, taiga, byg:black_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2075, taiga, byg:black_forest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2076, taiga, byg:black_forest, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2077, taiga, byg:black_forest, MONSTER, minecraft:enderman, 5, 1, 4
2078, taiga, byg:black_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2079, taiga, byg:black_forest, MONSTER, minecraft:slime, 30, 4, 4
2080, taiga, byg:black_forest, MONSTER, minecraft:spider, 30, 4, 4
2081, taiga, byg:black_forest, MONSTER, minecraft:witch, 5, 1, 1
2082, taiga, byg:black_forest, MONSTER, minecraft:zombie, 30, 4, 4
2083, taiga, byg:black_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
2084, taiga, byg:black_forest, MONSTER, quark:stoneling, 10, 1, 1
2085, taiga, byg:black_forest, MONSTER, quark:toretoise, 10, 2, 4
2086, taiga, byg:black_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2087, taiga, byg:black_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2088, taiga, byg:black_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2089, taiga, byg:black_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2090, taiga, byg:black_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2091, taiga, byg:black_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2092, taiga, byg:black_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2093, taiga, byg:black_forest, CREATURE, minecraft:chicken, 10, 4, 4
2094, taiga, byg:black_forest, CREATURE, minecraft:cow, 10, 4, 4
2095, taiga, byg:black_forest, CREATURE, minecraft:fox, 10, 2, 4
2096, taiga, byg:black_forest, CREATURE, minecraft:pig, 10, 4, 4
2097, taiga, byg:black_forest, CREATURE, minecraft:rabbit, 10, 2, 3
2098, taiga, byg:black_forest, CREATURE, minecraft:sheep, 12, 4, 4
2099, taiga, byg:black_forest, CREATURE, minecraft:wolf, 10, 4, 4
2100, taiga, byg:black_forest, CREATURE, mythicmounts:direwolf, 17, 2, 4
2101, taiga, byg:black_forest, CREATURE, environmental:reindeer, 15, 1, 2
2102, taiga, byg:black_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2103, taiga, byg:black_forest, AMBIENT, minecraft:bat, 10, 8, 8
2104, taiga, byg:black_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2105, none, byg:borealis_grove, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2106, none, byg:borealis_grove, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2107, none, byg:borealis_grove, MONSTER, minecraft:creeper, 30, 4, 4
2108, none, byg:borealis_grove, MONSTER, minecraft:enderman, 5, 1, 4
2109, none, byg:borealis_grove, MONSTER, minecraft:skeleton, 30, 4, 4
2110, none, byg:borealis_grove, MONSTER, minecraft:slime, 30, 4, 4
2111, none, byg:borealis_grove, MONSTER, minecraft:spider, 30, 4, 4
2112, none, byg:borealis_grove, MONSTER, minecraft:witch, 5, 1, 1
2113, none, byg:borealis_grove, MONSTER, minecraft:zombie, 30, 4, 4
2114, none, byg:borealis_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
2115, none, byg:borealis_grove, MONSTER, quark:stoneling, 10, 1, 1
2116, none, byg:borealis_grove, MONSTER, quark:toretoise, 10, 2, 4
2117, none, byg:borealis_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2118, none, byg:borealis_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2119, none, byg:borealis_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2120, none, byg:borealis_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2121, none, byg:borealis_grove, CREATURE, minecraft:chicken, 10, 4, 4
2122, none, byg:borealis_grove, CREATURE, minecraft:cow, 10, 4, 4
2123, none, byg:borealis_grove, CREATURE, minecraft:pig, 10, 4, 4
2124, none, byg:borealis_grove, CREATURE, minecraft:sheep, 12, 4, 4
2125, none, byg:borealis_grove, CREATURE, minecraft:wolf, 10, 4, 4
2126, none, byg:borealis_grove, CREATURE, mythicmounts:acencia, 15, 2, 3
2127, none, byg:borealis_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
2128, none, byg:borealis_grove, AMBIENT, minecraft:bat, 10, 8, 8
2129, none, byg:borealis_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2130, taiga, byg:canadian_shield, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2131, taiga, byg:canadian_shield, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2132, taiga, byg:canadian_shield, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2133, taiga, byg:canadian_shield, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2134, taiga, byg:canadian_shield, MONSTER, minecraft:enderman, 5, 1, 4
2135, taiga, byg:canadian_shield, MONSTER, minecraft:skeleton, 30, 4, 4
2136, taiga, byg:canadian_shield, MONSTER, minecraft:slime, 30, 4, 4
2137, taiga, byg:canadian_shield, MONSTER, minecraft:spider, 30, 4, 4
2138, taiga, byg:canadian_shield, MONSTER, minecraft:witch, 5, 1, 1
2139, taiga, byg:canadian_shield, MONSTER, minecraft:zombie, 30, 4, 4
2140, taiga, byg:canadian_shield, MONSTER, minecraft:zombie_villager, 10, 1, 1
2141, taiga, byg:canadian_shield, MONSTER, quark:stoneling, 10, 1, 1
2142, taiga, byg:canadian_shield, MONSTER, quark:toretoise, 10, 2, 4
2143, taiga, byg:canadian_shield, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2144, taiga, byg:canadian_shield, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2145, taiga, byg:canadian_shield, CREATURE, alexsmobs:raccoon, 10, 2, 4
2146, taiga, byg:canadian_shield, CREATURE, alexsmobs:sunbird, 10, 1, 1
2147, taiga, byg:canadian_shield, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2148, taiga, byg:canadian_shield, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2149, taiga, byg:canadian_shield, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2150, taiga, byg:canadian_shield, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
