1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
1799, none, byg:baobab_savanna, CREATURE, friendsandfoes:mauler, 30, 1, 1
1800, none, byg:baobab_savanna, CREATURE, minecraft:chicken, 10, 4, 4
1801, none, byg:baobab_savanna, CREATURE, minecraft:cow, 10, 4, 4
1802, none, byg:baobab_savanna, CREATURE, minecraft:donkey, 10, 1, 1
1803, none, byg:baobab_savanna, CREATURE, minecraft:horse, 10, 2, 6
1804, none, byg:baobab_savanna, CREATURE, minecraft:pig, 10, 4, 4
1805, none, byg:baobab_savanna, CREATURE, minecraft:sheep, 12, 4, 4
1806, none, byg:baobab_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
1807, none, byg:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
1808, none, byg:baobab_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1809, none, byg:bayou, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1810, none, byg:bayou, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1811, none, byg:bayou, MONSTER, minecraft:creeper, 30, 4, 4
1812, none, byg:bayou, MONSTER, minecraft:enderman, 5, 1, 4
1813, none, byg:bayou, MONSTER, minecraft:skeleton, 30, 4, 4
1814, none, byg:bayou, MONSTER, minecraft:slime, 30, 4, 4
1815, none, byg:bayou, MONSTER, minecraft:spider, 30, 4, 4
1816, none, byg:bayou, MONSTER, minecraft:witch, 5, 1, 1
1817, none, byg:bayou, MONSTER, minecraft:zombie, 30, 4, 4
1818, none, byg:bayou, MONSTER, minecraft:zombie_villager, 10, 1, 1
1819, none, byg:bayou, MONSTER, quark:stoneling, 10, 1, 1
1820, none, byg:bayou, MONSTER, quark:toretoise, 10, 2, 4
1821, none, byg:bayou, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
1822, none, byg:bayou, CREATURE, alexsmobs:anaconda, 20, 1, 1
1823, none, byg:bayou, CREATURE, alexsmobs:crocodile, 20, 1, 2
1824, none, byg:bayou, CREATURE, alexsmobs:shoebill, 10, 1, 2
1825, none, byg:bayou, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1826, none, byg:bayou, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1827, none, byg:bayou, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1828, none, byg:bayou, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1829, none, byg:bayou, CREATURE, duckling:quackling, 10, 1, 1
1830, none, byg:bayou, CREATURE, minecraft:chicken, 10, 4, 4
1831, none, byg:bayou, CREATURE, minecraft:cow, 10, 4, 4
1832, none, byg:bayou, CREATURE, minecraft:donkey, 10, 1, 1
1833, none, byg:bayou, CREATURE, minecraft:frog, 10, 2, 5
1834, none, byg:bayou, CREATURE, minecraft:horse, 10, 2, 6
1835, none, byg:bayou, CREATURE, minecraft:pig, 10, 4, 4
1836, none, byg:bayou, CREATURE, minecraft:sheep, 12, 4, 4
1837, none, byg:bayou, AMBIENT, alexsmobs:fly, 10, 2, 3
1838, none, byg:bayou, AMBIENT, minecraft:bat, 10, 8, 8
1839, none, byg:bayou, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
1840, none, byg:bayou, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1841, taiga, byg:black_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1842, taiga, byg:black_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1843, taiga, byg:black_forest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1844, taiga, byg:black_forest, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
1845, taiga, byg:black_forest, MONSTER, minecraft:enderman, 5, 1, 4
1846, taiga, byg:black_forest, MONSTER, minecraft:skeleton, 30, 4, 4
1847, taiga, byg:black_forest, MONSTER, minecraft:slime, 30, 4, 4
1848, taiga, byg:black_forest, MONSTER, minecraft:spider, 30, 4, 4
1849, taiga, byg:black_forest, MONSTER, minecraft:witch, 5, 1, 1
1850, taiga, byg:black_forest, MONSTER, minecraft:zombie, 30, 4, 4
1851, taiga, byg:black_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
1852, taiga, byg:black_forest, MONSTER, quark:stoneling, 10, 1, 1
1853, taiga, byg:black_forest, MONSTER, quark:toretoise, 10, 2, 4
1854, taiga, byg:black_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1855, taiga, byg:black_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
1856, taiga, byg:black_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1857, taiga, byg:black_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1858, taiga, byg:black_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1859, taiga, byg:black_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1860, taiga, byg:black_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1861, taiga, byg:black_forest, CREATURE, minecraft:chicken, 10, 4, 4
1862, taiga, byg:black_forest, CREATURE, minecraft:cow, 10, 4, 4
1863, taiga, byg:black_forest, CREATURE, minecraft:fox, 10, 2, 4
1864, taiga, byg:black_forest, CREATURE, minecraft:pig, 10, 4, 4
1865, taiga, byg:black_forest, CREATURE, minecraft:rabbit, 10, 2, 3
1866, taiga, byg:black_forest, CREATURE, minecraft:sheep, 12, 4, 4
1867, taiga, byg:black_forest, CREATURE, minecraft:wolf, 10, 4, 4
1868, taiga, byg:black_forest, CREATURE, mythicmounts:direwolf, 17, 2, 4
1869, taiga, byg:black_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1870, taiga, byg:black_forest, AMBIENT, minecraft:bat, 10, 8, 8
1871, taiga, byg:black_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1872, none, byg:borealis_grove, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1873, none, byg:borealis_grove, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1874, none, byg:borealis_grove, MONSTER, minecraft:creeper, 30, 4, 4
1875, none, byg:borealis_grove, MONSTER, minecraft:enderman, 5, 1, 4
1876, none, byg:borealis_grove, MONSTER, minecraft:skeleton, 30, 4, 4
1877, none, byg:borealis_grove, MONSTER, minecraft:slime, 30, 4, 4
1878, none, byg:borealis_grove, MONSTER, minecraft:spider, 30, 4, 4
1879, none, byg:borealis_grove, MONSTER, minecraft:witch, 5, 1, 1
1880, none, byg:borealis_grove, MONSTER, minecraft:zombie, 30, 4, 4
1881, none, byg:borealis_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
1882, none, byg:borealis_grove, MONSTER, quark:stoneling, 10, 1, 1
1883, none, byg:borealis_grove, MONSTER, quark:toretoise, 10, 2, 4
1884, none, byg:borealis_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1885, none, byg:borealis_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1886, none, byg:borealis_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1887, none, byg:borealis_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1888, none, byg:borealis_grove, CREATURE, minecraft:chicken, 10, 4, 4
1889, none, byg:borealis_grove, CREATURE, minecraft:cow, 10, 4, 4
1890, none, byg:borealis_grove, CREATURE, minecraft:pig, 10, 4, 4
1891, none, byg:borealis_grove, CREATURE, minecraft:sheep, 12, 4, 4
1892, none, byg:borealis_grove, CREATURE, minecraft:wolf, 10, 4, 4
1893, none, byg:borealis_grove, CREATURE, mythicmounts:acencia, 15, 2, 3
1894, none, byg:borealis_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
1895, none, byg:borealis_grove, AMBIENT, minecraft:bat, 10, 8, 8
1896, none, byg:borealis_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1897, taiga, byg:canadian_shield, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1898, taiga, byg:canadian_shield, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1899, taiga, byg:canadian_shield, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1900, taiga, byg:canadian_shield, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
1901, taiga, byg:canadian_shield, MONSTER, minecraft:enderman, 5, 1, 4
1902, taiga, byg:canadian_shield, MONSTER, minecraft:skeleton, 30, 4, 4
1903, taiga, byg:canadian_shield, MONSTER, minecraft:slime, 30, 4, 4
1904, taiga, byg:canadian_shield, MONSTER, minecraft:spider, 30, 4, 4
1905, taiga, byg:canadian_shield, MONSTER, minecraft:witch, 5, 1, 1
1906, taiga, byg:canadian_shield, MONSTER, minecraft:zombie, 30, 4, 4
1907, taiga, byg:canadian_shield, MONSTER, minecraft:zombie_villager, 10, 1, 1
1908, taiga, byg:canadian_shield, MONSTER, quark:stoneling, 10, 1, 1
1909, taiga, byg:canadian_shield, MONSTER, quark:toretoise, 10, 2, 4
1910, taiga, byg:canadian_shield, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1911, taiga, byg:canadian_shield, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
1912, taiga, byg:canadian_shield, CREATURE, alexsmobs:raccoon, 10, 2, 4
1913, taiga, byg:canadian_shield, CREATURE, alexsmobs:sunbird, 10, 1, 1
1914, taiga, byg:canadian_shield, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1915, taiga, byg:canadian_shield, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1916, taiga, byg:canadian_shield, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1917, taiga, byg:canadian_shield, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1918, taiga, byg:canadian_shield, CREATURE, minecraft:chicken, 10, 4, 4
1919, taiga, byg:canadian_shield, CREATURE, minecraft:cow, 10, 4, 4
1920, taiga, byg:canadian_shield, CREATURE, minecraft:fox, 10, 2, 4
1921, taiga, byg:canadian_shield, CREATURE, minecraft:pig, 10, 4, 4
1922, taiga, byg:canadian_shield, CREATURE, minecraft:rabbit, 10, 2, 3
1923, taiga, byg:canadian_shield, CREATURE, minecraft:sheep, 12, 4, 4
1924, taiga, byg:canadian_shield, CREATURE, minecraft:wolf, 10, 4, 4
1925, taiga, byg:canadian_shield, CREATURE, mythicmounts:acencia, 15, 2, 3
1926, taiga, byg:canadian_shield, CREATURE, mythicmounts:direwolf, 12, 2, 4
1927, taiga, byg:canadian_shield, CREATURE, mythicmounts:griffon, 11, 1, 1
1928, taiga, byg:canadian_shield, CREATURE, quark:shiba, 30, 1, 3
1929, taiga, byg:canadian_shield, AMBIENT, alexsmobs:fly, 10, 2, 3
1930, taiga, byg:canadian_shield, AMBIENT, minecraft:bat, 10, 8, 8
1931, taiga, byg:canadian_shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1932, forest, byg:cherry_blossom_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1933, forest, byg:cherry_blossom_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1934, forest, byg:cherry_blossom_forest, MONSTER, minecraft:creeper, 30, 4, 4
1935, forest, byg:cherry_blossom_forest, MONSTER, minecraft:enderman, 5, 1, 4
1936, forest, byg:cherry_blossom_forest, MONSTER, minecraft:skeleton, 30, 4, 4
1937, forest, byg:cherry_blossom_forest, MONSTER, minecraft:slime, 30, 4, 4
1938, forest, byg:cherry_blossom_forest, MONSTER, minecraft:spider, 30, 4, 4
1939, forest, byg:cherry_blossom_forest, MONSTER, minecraft:witch, 5, 1, 1
1940, forest, byg:cherry_blossom_forest, MONSTER, minecraft:zombie, 30, 4, 4
1941, forest, byg:cherry_blossom_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1942, forest, byg:cherry_blossom_forest, MONSTER, quark:stoneling, 10, 1, 1
1943, forest, byg:cherry_blossom_forest, MONSTER, quark:toretoise, 10, 2, 4
1944, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1945, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
1946, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1947, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1948, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1949, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1950, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1951, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1952, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1953, forest, byg:cherry_blossom_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1954, forest, byg:cherry_blossom_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1955, forest, byg:cherry_blossom_forest, CREATURE, hexerei:crow, 20, 2, 5
1956, forest, byg:cherry_blossom_forest, CREATURE, minecraft:chicken, 10, 4, 4
1957, forest, byg:cherry_blossom_forest, CREATURE, minecraft:cow, 10, 4, 4
1958, forest, byg:cherry_blossom_forest, CREATURE, minecraft:pig, 10, 4, 4
1959, forest, byg:cherry_blossom_forest, CREATURE, minecraft:sheep, 12, 4, 4
1960, forest, byg:cherry_blossom_forest, CREATURE, minecraft:wolf, 10, 4, 4
1961, forest, byg:cherry_blossom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1962, forest, byg:cherry_blossom_forest, AMBIENT, minecraft:bat, 10, 8, 8
1963, forest, byg:cherry_blossom_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1964, forest, byg:cika_woods, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1965, forest, byg:cika_woods, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1966, forest, byg:cika_woods, MONSTER, minecraft:creeper, 30, 4, 4
1967, forest, byg:cika_woods, MONSTER, minecraft:enderman, 5, 1, 4
1968, forest, byg:cika_woods, MONSTER, minecraft:skeleton, 30, 4, 4
1969, forest, byg:cika_woods, MONSTER, minecraft:slime, 30, 4, 4
1970, forest, byg:cika_woods, MONSTER, minecraft:spider, 30, 4, 4
1971, forest, byg:cika_woods, MONSTER, minecraft:witch, 5, 1, 1
1972, forest, byg:cika_woods, MONSTER, minecraft:zombie, 30, 4, 4
1973, forest, byg:cika_woods, MONSTER, minecraft:zombie_villager, 10, 1, 1
1974, forest, byg:cika_woods, MONSTER, quark:stoneling, 10, 1, 1
1975, forest, byg:cika_woods, MONSTER, quark:toretoise, 10, 2, 4
1976, forest, byg:cika_woods, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1977, forest, byg:cika_woods, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
1978, forest, byg:cika_woods, CREATURE, alexsmobs:raccoon, 10, 2, 4
1979, forest, byg:cika_woods, CREATURE, alexsmobs:skunk, 10, 1, 2
1980, forest, byg:cika_woods, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1981, forest, byg:cika_woods, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1982, forest, byg:cika_woods, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1983, forest, byg:cika_woods, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1984, forest, byg:cika_woods, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1985, forest, byg:cika_woods, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1986, forest, byg:cika_woods, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
1987, forest, byg:cika_woods, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1988, forest, byg:cika_woods, CREATURE, hexerei:crow, 20, 2, 5
1989, forest, byg:cika_woods, CREATURE, minecraft:chicken, 10, 4, 4
1990, forest, byg:cika_woods, CREATURE, minecraft:cow, 10, 4, 4
1991, forest, byg:cika_woods, CREATURE, minecraft:pig, 10, 4, 4
1992, forest, byg:cika_woods, CREATURE, minecraft:sheep, 12, 4, 4
1993, forest, byg:cika_woods, AMBIENT, alexsmobs:fly, 10, 2, 3
1994, forest, byg:cika_woods, AMBIENT, minecraft:bat, 10, 8, 8
1995, forest, byg:cika_woods, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1996, taiga, byg:coniferous_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1997, taiga, byg:coniferous_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1998, taiga, byg:coniferous_forest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1999, taiga, byg:coniferous_forest, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2000, taiga, byg:coniferous_forest, MONSTER, minecraft:enderman, 5, 1, 4
2001, taiga, byg:coniferous_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2002, taiga, byg:coniferous_forest, MONSTER, minecraft:slime, 30, 4, 4
2003, taiga, byg:coniferous_forest, MONSTER, minecraft:spider, 30, 4, 4
2004, taiga, byg:coniferous_forest, MONSTER, minecraft:witch, 5, 1, 1
2005, taiga, byg:coniferous_forest, MONSTER, minecraft:zombie, 30, 4, 4
2006, taiga, byg:coniferous_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
2007, taiga, byg:coniferous_forest, MONSTER, quark:stoneling, 10, 1, 1
2008, taiga, byg:coniferous_forest, MONSTER, quark:toretoise, 10, 2, 4
2009, taiga, byg:coniferous_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2010, taiga, byg:coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2011, taiga, byg:coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2012, taiga, byg:coniferous_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2013, taiga, byg:coniferous_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2014, taiga, byg:coniferous_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2015, taiga, byg:coniferous_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2016, taiga, byg:coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
2017, taiga, byg:coniferous_forest, CREATURE, minecraft:cow, 10, 4, 4
2018, taiga, byg:coniferous_forest, CREATURE, minecraft:fox, 10, 2, 4
2019, taiga, byg:coniferous_forest, CREATURE, minecraft:pig, 10, 4, 4
2020, taiga, byg:coniferous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
2021, taiga, byg:coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
2022, taiga, byg:coniferous_forest, CREATURE, minecraft:wolf, 10, 4, 4
2023, taiga, byg:coniferous_forest, CREATURE, mythicmounts:acencia, 15, 2, 3
2024, taiga, byg:coniferous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2025, taiga, byg:coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
2026, taiga, byg:coniferous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2027, jungle, byg:crag_gardens, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2028, jungle, byg:crag_gardens, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2029, jungle, byg:crag_gardens, MONSTER, creeperoverhaul:bamboo_creeper, 30, 2, 2
2030, jungle, byg:crag_gardens, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2031, jungle, byg:crag_gardens, MONSTER, creeperoverhaul:jungle_creeper, 30, 2, 2
2032, jungle, byg:crag_gardens, MONSTER, minecraft:enderman, 5, 1, 4
2033, jungle, byg:crag_gardens, MONSTER, minecraft:skeleton, 30, 4, 4
2034, jungle, byg:crag_gardens, MONSTER, minecraft:slime, 30, 4, 4
2035, jungle, byg:crag_gardens, MONSTER, minecraft:spider, 30, 4, 4
2036, jungle, byg:crag_gardens, MONSTER, minecraft:witch, 5, 1, 1
2037, jungle, byg:crag_gardens, MONSTER, minecraft:zombie, 30, 4, 4
2038, jungle, byg:crag_gardens, MONSTER, minecraft:zombie_villager, 10, 1, 1
2039, jungle, byg:crag_gardens, MONSTER, quark:stoneling, 10, 1, 1
2040, jungle, byg:crag_gardens, MONSTER, quark:toretoise, 10, 2, 4
2041, jungle, byg:crag_gardens, CREATURE, alexsmobs:anteater, 10, 1, 3
2042, jungle, byg:crag_gardens, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 12
2043, jungle, byg:crag_gardens, CREATURE, alexsmobs:gorilla, 25, 7, 7
2044, jungle, byg:crag_gardens, CREATURE, alexsmobs:hummingbird, 25, 7, 7
2045, jungle, byg:crag_gardens, CREATURE, alexsmobs:sunbird, 10, 1, 1
2046, jungle, byg:crag_gardens, CREATURE, alexsmobs:toucan, 23, 5, 5
2047, jungle, byg:crag_gardens, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2048, jungle, byg:crag_gardens, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2049, jungle, byg:crag_gardens, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2050, jungle, byg:crag_gardens, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2051, jungle, byg:crag_gardens, CREATURE, cnb:lizard, 15, 1, 4
2052, jungle, byg:crag_gardens, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2053, jungle, byg:crag_gardens, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2054, jungle, byg:crag_gardens, CREATURE, crittersandcompanions:red_panda, 10, 1, 2
2055, jungle, byg:crag_gardens, CREATURE, environmental:tapir, 15, 1, 2
2056, jungle, byg:crag_gardens, CREATURE, mythicmounts:moth, 10, 1, 2
2057, jungle, byg:crag_gardens, CREATURE, quark:shiba, 30, 1, 3
2058, jungle, byg:crag_gardens, AMBIENT, alexsmobs:fly, 10, 2, 3
2059, jungle, byg:crag_gardens, AMBIENT, minecraft:bat, 10, 8, 8
2060, jungle, byg:crag_gardens, AMBIENT, mythicmounts:geckotoalizard, 18, 1, 1
2061, jungle, byg:crag_gardens, WATER_CREATURE, babyfat:ranchu, 10, 2, 4
2062, jungle, byg:crag_gardens, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2063, none, byg:cypress_swamplands, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2064, none, byg:cypress_swamplands, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2065, none, byg:cypress_swamplands, MONSTER, minecraft:creeper, 30, 4, 4
2066, none, byg:cypress_swamplands, MONSTER, minecraft:enderman, 5, 1, 4
2067, none, byg:cypress_swamplands, MONSTER, minecraft:skeleton, 30, 4, 4
2068, none, byg:cypress_swamplands, MONSTER, minecraft:slime, 30, 4, 4
2069, none, byg:cypress_swamplands, MONSTER, minecraft:spider, 30, 4, 4
2070, none, byg:cypress_swamplands, MONSTER, minecraft:witch, 5, 1, 1
2071, none, byg:cypress_swamplands, MONSTER, minecraft:zombie, 30, 4, 4
2072, none, byg:cypress_swamplands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2073, none, byg:cypress_swamplands, MONSTER, quark:stoneling, 10, 1, 1
2074, none, byg:cypress_swamplands, MONSTER, quark:toretoise, 10, 2, 4
2075, none, byg:cypress_swamplands, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
2076, none, byg:cypress_swamplands, CREATURE, alexsmobs:anaconda, 20, 1, 1
2077, none, byg:cypress_swamplands, CREATURE, alexsmobs:crocodile, 20, 1, 2
2078, none, byg:cypress_swamplands, CREATURE, alexsmobs:shoebill, 10, 1, 2
2079, none, byg:cypress_swamplands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2080, none, byg:cypress_swamplands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2081, none, byg:cypress_swamplands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2082, none, byg:cypress_swamplands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2083, none, byg:cypress_swamplands, CREATURE, duckling:quackling, 10, 1, 1
2084, none, byg:cypress_swamplands, CREATURE, minecraft:chicken, 10, 4, 4
2085, none, byg:cypress_swamplands, CREATURE, minecraft:cow, 10, 4, 4
2086, none, byg:cypress_swamplands, CREATURE, minecraft:frog, 10, 2, 5
2087, none, byg:cypress_swamplands, CREATURE, minecraft:pig, 10, 4, 4
2088, none, byg:cypress_swamplands, CREATURE, minecraft:sheep, 12, 4, 4
2089, none, byg:cypress_swamplands, AMBIENT, alexsmobs:fly, 10, 2, 3
2090, none, byg:cypress_swamplands, AMBIENT, minecraft:bat, 10, 8, 8
2091, none, byg:cypress_swamplands, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
2092, none, byg:cypress_swamplands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2093, ocean, byg:lush_stacks, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2094, ocean, byg:lush_stacks, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2095, ocean, byg:lush_stacks, MONSTER, minecraft:creeper, 30, 4, 4
2096, ocean, byg:lush_stacks, MONSTER, minecraft:drowned, 10, 1, 1
2097, ocean, byg:lush_stacks, MONSTER, minecraft:enderman, 5, 1, 4
2098, ocean, byg:lush_stacks, MONSTER, minecraft:skeleton, 30, 4, 4
2099, ocean, byg:lush_stacks, MONSTER, minecraft:slime, 30, 4, 4
2100, ocean, byg:lush_stacks, MONSTER, minecraft:spider, 30, 4, 4
2101, ocean, byg:lush_stacks, MONSTER, minecraft:witch, 5, 1, 1
2102, ocean, byg:lush_stacks, MONSTER, minecraft:zombie, 30, 4, 4
2103, ocean, byg:lush_stacks, MONSTER, minecraft:zombie_villager, 10, 1, 1
2104, ocean, byg:lush_stacks, MONSTER, quark:stoneling, 10, 1, 1
2105, ocean, byg:lush_stacks, MONSTER, quark:toretoise, 10, 2, 4
2106, ocean, byg:lush_stacks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2107, ocean, byg:lush_stacks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2108, ocean, byg:lush_stacks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2109, ocean, byg:lush_stacks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2110, ocean, byg:lush_stacks, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2111, ocean, byg:lush_stacks, AMBIENT, minecraft:bat, 10, 8, 8
2112, ocean, byg:lush_stacks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2113, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2114, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:squid, 25, 4, 4
2115, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2116, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:flying_fish, 5, 3, 6
2117, ocean, byg:lush_stacks, WATER_AMBIENT, minecraft:tropical_fish, 10, 3, 7
2118, ocean, byg:dead_sea, MONSTER, minecraft:creeper, 30, 4, 4
2119, ocean, byg:dead_sea, MONSTER, minecraft:drowned, 10, 1, 1
2120, ocean, byg:dead_sea, MONSTER, minecraft:enderman, 5, 1, 4
2121, ocean, byg:dead_sea, MONSTER, minecraft:skeleton, 30, 4, 4
2122, ocean, byg:dead_sea, MONSTER, minecraft:slime, 30, 4, 4
2123, ocean, byg:dead_sea, MONSTER, minecraft:spider, 30, 4, 4
