1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
2163, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2164, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:squid, 30, 4, 4
2165, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2166, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:flying_fish, 5, 3, 6
2167, ocean, byg:lush_stacks, WATER_AMBIENT, minecraft:tropical_fish, 10, 3, 7
2168, ocean, byg:lush_stacks, rascals, friendsandfoes:rascal, 4, 1, 1
2169, ocean, byg:dead_sea, MONSTER, minecraft:creeper, 30, 4, 4
2170, ocean, byg:dead_sea, MONSTER, minecraft:drowned, 10, 1, 1
2171, ocean, byg:dead_sea, MONSTER, minecraft:enderman, 5, 1, 4
2172, ocean, byg:dead_sea, MONSTER, minecraft:skeleton, 30, 4, 4
2173, ocean, byg:dead_sea, MONSTER, minecraft:slime, 30, 4, 4
2174, ocean, byg:dead_sea, MONSTER, minecraft:spider, 30, 4, 4
2175, ocean, byg:dead_sea, MONSTER, minecraft:witch, 5, 1, 1
2176, ocean, byg:dead_sea, MONSTER, minecraft:zombie, 30, 4, 4
2177, ocean, byg:dead_sea, MONSTER, minecraft:zombie_villager, 10, 1, 1
2178, ocean, byg:dead_sea, MONSTER, quark:stoneling, 10, 1, 1
2179, ocean, byg:dead_sea, MONSTER, quark:toretoise, 10, 2, 4
2180, ocean, byg:dead_sea, AMBIENT, minecraft:bat, 10, 8, 8
2181, ocean, byg:dead_sea, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2182, ocean, byg:dead_sea, WATER_AMBIENT, alexsmobs:flying_fish, 5, 3, 6
2183, ocean, byg:dead_sea, rascals, friendsandfoes:rascal, 4, 1, 1
2184, extreme_hills, byg:dacite_ridges, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2185, extreme_hills, byg:dacite_ridges, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2186, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:creeper, 30, 4, 4
2187, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:enderman, 5, 1, 4
2188, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:skeleton, 30, 4, 4
2189, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:slime, 30, 4, 4
2190, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:spider, 30, 4, 4
2191, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:witch, 5, 1, 1
2192, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:zombie, 30, 4, 4
2193, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:zombie_villager, 10, 1, 1
2194, extreme_hills, byg:dacite_ridges, MONSTER, quark:stoneling, 10, 1, 1
2195, extreme_hills, byg:dacite_ridges, MONSTER, quark:toretoise, 10, 2, 4
2196, extreme_hills, byg:dacite_ridges, CREATURE, alexsmobs:sunbird, 10, 1, 1
2197, extreme_hills, byg:dacite_ridges, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2198, extreme_hills, byg:dacite_ridges, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2199, extreme_hills, byg:dacite_ridges, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2200, extreme_hills, byg:dacite_ridges, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2201, extreme_hills, byg:dacite_ridges, CREATURE, environmental:tapir, 15, 1, 2
2202, extreme_hills, byg:dacite_ridges, CREATURE, minecraft:fox, 10, 2, 4
2203, extreme_hills, byg:dacite_ridges, CREATURE, minecraft:rabbit, 10, 2, 3
2204, extreme_hills, byg:dacite_ridges, CREATURE, minecraft:sheep, 12, 4, 4
2205, extreme_hills, byg:dacite_ridges, CREATURE, minecraft:wolf, 10, 4, 4
2206, extreme_hills, byg:dacite_ridges, CREATURE, quark:shiba, 30, 1, 3
2207, extreme_hills, byg:dacite_ridges, AMBIENT, alexsmobs:fly, 10, 2, 3
2208, extreme_hills, byg:dacite_ridges, AMBIENT, minecraft:bat, 10, 8, 8
2209, extreme_hills, byg:dacite_ridges, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2210, extreme_hills, byg:dacite_ridges, rascals, friendsandfoes:rascal, 4, 1, 1
2211, desert, byg:windswept_desert, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2212, desert, byg:windswept_desert, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2213, desert, byg:windswept_desert, MONSTER, quark:stoneling, 10, 1, 1
2214, desert, byg:windswept_desert, MONSTER, quark:toretoise, 10, 2, 4
2215, desert, byg:windswept_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2216, desert, byg:windswept_desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2217, desert, byg:windswept_desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2218, desert, byg:windswept_desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2219, desert, byg:windswept_desert, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
2220, desert, byg:windswept_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
2221, desert, byg:windswept_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2222, desert, byg:windswept_desert, rascals, friendsandfoes:rascal, 4, 1, 1
2223, forest, byg:ebony_woods, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2224, forest, byg:ebony_woods, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2225, forest, byg:ebony_woods, MONSTER, minecraft:creeper, 30, 4, 4
2226, forest, byg:ebony_woods, MONSTER, minecraft:enderman, 5, 1, 4
2227, forest, byg:ebony_woods, MONSTER, minecraft:skeleton, 30, 4, 4
2228, forest, byg:ebony_woods, MONSTER, minecraft:slime, 30, 4, 4
2229, forest, byg:ebony_woods, MONSTER, minecraft:spider, 30, 4, 4
2230, forest, byg:ebony_woods, MONSTER, minecraft:witch, 5, 1, 1
2231, forest, byg:ebony_woods, MONSTER, minecraft:zombie, 30, 4, 4
2232, forest, byg:ebony_woods, MONSTER, minecraft:zombie_villager, 10, 1, 1
2233, forest, byg:ebony_woods, MONSTER, quark:stoneling, 10, 1, 1
2234, forest, byg:ebony_woods, MONSTER, quark:toretoise, 10, 2, 4
2235, forest, byg:ebony_woods, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2236, forest, byg:ebony_woods, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2237, forest, byg:ebony_woods, CREATURE, alexsmobs:raccoon, 10, 2, 4
2238, forest, byg:ebony_woods, CREATURE, alexsmobs:skunk, 10, 1, 2
2239, forest, byg:ebony_woods, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2240, forest, byg:ebony_woods, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2241, forest, byg:ebony_woods, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2242, forest, byg:ebony_woods, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2243, forest, byg:ebony_woods, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2244, forest, byg:ebony_woods, CREATURE, crittersandcompanions:ferret, 10, 2, 3
2245, forest, byg:ebony_woods, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2246, forest, byg:ebony_woods, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2247, forest, byg:ebony_woods, CREATURE, hexerei:crow, 20, 2, 5
2248, forest, byg:ebony_woods, CREATURE, minecraft:chicken, 10, 4, 4
2249, forest, byg:ebony_woods, CREATURE, minecraft:cow, 10, 4, 4
2250, forest, byg:ebony_woods, CREATURE, minecraft:fox, 10, 2, 4
2251, forest, byg:ebony_woods, CREATURE, minecraft:pig, 10, 4, 4
2252, forest, byg:ebony_woods, CREATURE, minecraft:rabbit, 10, 2, 3
2253, forest, byg:ebony_woods, CREATURE, minecraft:sheep, 12, 4, 4
2254, forest, byg:ebony_woods, CREATURE, minecraft:wolf, 10, 4, 4
2255, forest, byg:ebony_woods, AMBIENT, alexsmobs:fly, 10, 2, 3
2256, forest, byg:ebony_woods, AMBIENT, minecraft:bat, 10, 8, 8
2257, forest, byg:ebony_woods, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2258, forest, byg:ebony_woods, rascals, friendsandfoes:rascal, 4, 1, 1
2259, forest, byg:forgotten_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2260, forest, byg:forgotten_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2261, forest, byg:forgotten_forest, MONSTER, minecraft:enderman, 5, 1, 4
2262, forest, byg:forgotten_forest, MONSTER, quark:stoneling, 10, 1, 1
2263, forest, byg:forgotten_forest, MONSTER, quark:toretoise, 10, 2, 4
2264, forest, byg:forgotten_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2265, forest, byg:forgotten_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2266, forest, byg:forgotten_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2267, forest, byg:forgotten_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
2268, forest, byg:forgotten_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2269, forest, byg:forgotten_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2270, forest, byg:forgotten_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2271, forest, byg:forgotten_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2272, forest, byg:forgotten_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2273, forest, byg:forgotten_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
2274, forest, byg:forgotten_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2275, forest, byg:forgotten_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2276, forest, byg:forgotten_forest, CREATURE, hexerei:crow, 20, 2, 5
2277, forest, byg:forgotten_forest, CREATURE, minecraft:chicken, 10, 4, 4
2278, forest, byg:forgotten_forest, CREATURE, minecraft:cow, 10, 4, 4
2279, forest, byg:forgotten_forest, CREATURE, minecraft:pig, 10, 4, 4
2280, forest, byg:forgotten_forest, CREATURE, minecraft:sheep, 12, 4, 4
2281, forest, byg:forgotten_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2282, forest, byg:forgotten_forest, AMBIENT, minecraft:bat, 10, 8, 8
2283, forest, byg:forgotten_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2284, forest, byg:forgotten_forest, rascals, friendsandfoes:rascal, 4, 1, 1
2285, forest, byg:temperate_grove, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2286, forest, byg:temperate_grove, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2287, forest, byg:temperate_grove, MONSTER, minecraft:creeper, 30, 4, 4
2288, forest, byg:temperate_grove, MONSTER, minecraft:enderman, 5, 1, 4
2289, forest, byg:temperate_grove, MONSTER, minecraft:skeleton, 30, 4, 4
2290, forest, byg:temperate_grove, MONSTER, minecraft:slime, 30, 4, 4
2291, forest, byg:temperate_grove, MONSTER, minecraft:spider, 30, 4, 4
2292, forest, byg:temperate_grove, MONSTER, minecraft:witch, 5, 1, 1
2293, forest, byg:temperate_grove, MONSTER, minecraft:zombie, 30, 4, 4
2294, forest, byg:temperate_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
2295, forest, byg:temperate_grove, MONSTER, quark:stoneling, 10, 1, 1
2296, forest, byg:temperate_grove, MONSTER, quark:toretoise, 10, 2, 4
2297, forest, byg:temperate_grove, CREATURE, alexsmobs:bison, 10, 6, 10
2298, forest, byg:temperate_grove, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2299, forest, byg:temperate_grove, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2300, forest, byg:temperate_grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
2301, forest, byg:temperate_grove, CREATURE, alexsmobs:skunk, 10, 1, 2
2302, forest, byg:temperate_grove, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2303, forest, byg:temperate_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2304, forest, byg:temperate_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2305, forest, byg:temperate_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2306, forest, byg:temperate_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2307, forest, byg:temperate_grove, CREATURE, crittersandcompanions:ferret, 5, 2, 3
2308, forest, byg:temperate_grove, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2309, forest, byg:temperate_grove, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2310, forest, byg:temperate_grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2311, forest, byg:temperate_grove, CREATURE, hexerei:crow, 20, 2, 5
2312, forest, byg:temperate_grove, CREATURE, minecraft:chicken, 10, 4, 4
2313, forest, byg:temperate_grove, CREATURE, minecraft:cow, 10, 4, 4
2314, forest, byg:temperate_grove, CREATURE, minecraft:pig, 10, 4, 4
2315, forest, byg:temperate_grove, CREATURE, minecraft:sheep, 12, 4, 4
2316, forest, byg:temperate_grove, CREATURE, mythicmounts:acencia, 15, 2, 3
2317, forest, byg:temperate_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
2318, forest, byg:temperate_grove, AMBIENT, minecraft:bat, 10, 8, 8
2319, forest, byg:temperate_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2320, forest, byg:temperate_grove, rascals, friendsandfoes:rascal, 4, 1, 1
2321, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:bamboo_creeper, 30, 2, 2
2322, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2323, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:jungle_creeper, 30, 2, 2
2324, jungle, byg:guiana_shield, MONSTER, minecraft:enderman, 5, 1, 4
2325, jungle, byg:guiana_shield, MONSTER, minecraft:skeleton, 30, 4, 4
2326, jungle, byg:guiana_shield, MONSTER, minecraft:slime, 30, 4, 4
2327, jungle, byg:guiana_shield, MONSTER, minecraft:spider, 30, 4, 4
2328, jungle, byg:guiana_shield, MONSTER, minecraft:witch, 5, 1, 1
2329, jungle, byg:guiana_shield, MONSTER, minecraft:zombie, 30, 4, 4
2330, jungle, byg:guiana_shield, MONSTER, minecraft:zombie_villager, 10, 1, 1
2331, jungle, byg:guiana_shield, MONSTER, quark:stoneling, 10, 1, 1
2332, jungle, byg:guiana_shield, MONSTER, quark:toretoise, 10, 2, 4
2333, jungle, byg:guiana_shield, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 12
2334, jungle, byg:guiana_shield, CREATURE, alexsmobs:gorilla, 25, 7, 7
2335, jungle, byg:guiana_shield, CREATURE, alexsmobs:hummingbird, 25, 7, 7
2336, jungle, byg:guiana_shield, CREATURE, alexsmobs:toucan, 23, 5, 5
2337, jungle, byg:guiana_shield, CREATURE, cnb:lizard, 15, 1, 4
2338, jungle, byg:guiana_shield, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2339, jungle, byg:guiana_shield, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2340, jungle, byg:guiana_shield, CREATURE, crittersandcompanions:red_panda, 10, 1, 2
2341, jungle, byg:guiana_shield, CREATURE, minecraft:ocelot, 10, 1, 1
2342, jungle, byg:guiana_shield, CREATURE, minecraft:parrot, 30, 1, 2
2343, jungle, byg:guiana_shield, CREATURE, kakapos:kakapo, 30, 1, 1
2344, jungle, byg:guiana_shield, AMBIENT, minecraft:bat, 10, 8, 8
2345, jungle, byg:guiana_shield, AMBIENT, mythicmounts:geckotoalizard, 13, 1, 1
2346, jungle, byg:guiana_shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2347, jungle, byg:guiana_shield, rascals, friendsandfoes:rascal, 4, 1, 1
2348, extreme_hills, byg:howling_peaks, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2349, extreme_hills, byg:howling_peaks, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2350, extreme_hills, byg:howling_peaks, MONSTER, minecraft:enderman, 5, 1, 4
2351, extreme_hills, byg:howling_peaks, MONSTER, minecraft:skeleton, 30, 4, 4
2352, extreme_hills, byg:howling_peaks, MONSTER, minecraft:slime, 30, 4, 4
2353, extreme_hills, byg:howling_peaks, MONSTER, minecraft:spider, 30, 4, 4
2354, extreme_hills, byg:howling_peaks, MONSTER, minecraft:witch, 5, 1, 1
2355, extreme_hills, byg:howling_peaks, MONSTER, quark:stoneling, 10, 1, 1
2356, extreme_hills, byg:howling_peaks, MONSTER, quark:toretoise, 10, 2, 4
2357, extreme_hills, byg:howling_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
2358, extreme_hills, byg:howling_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2359, extreme_hills, byg:howling_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2360, extreme_hills, byg:howling_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2361, extreme_hills, byg:howling_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2362, extreme_hills, byg:howling_peaks, CREATURE, environmental:yak, 15, 2, 4
2363, extreme_hills, byg:howling_peaks, CREATURE, minecraft:chicken, 10, 4, 4
2364, extreme_hills, byg:howling_peaks, CREATURE, minecraft:cow, 10, 4, 4
2365, extreme_hills, byg:howling_peaks, CREATURE, minecraft:fox, 10, 2, 4
2366, extreme_hills, byg:howling_peaks, CREATURE, minecraft:pig, 10, 4, 4
2367, extreme_hills, byg:howling_peaks, CREATURE, minecraft:rabbit, 10, 2, 3
2368, extreme_hills, byg:howling_peaks, CREATURE, minecraft:sheep, 12, 4, 4
2369, extreme_hills, byg:howling_peaks, CREATURE, mythicmounts:griffon, 15, 1, 1
2370, extreme_hills, byg:howling_peaks, CREATURE, quark:shiba, 30, 1, 3
2371, extreme_hills, byg:howling_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
2372, extreme_hills, byg:howling_peaks, AMBIENT, minecraft:bat, 10, 8, 8
2373, extreme_hills, byg:howling_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2374, extreme_hills, byg:howling_peaks, rascals, friendsandfoes:rascal, 4, 1, 1
2375, forest, byg:jacaranda_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2376, forest, byg:jacaranda_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2377, forest, byg:jacaranda_forest, MONSTER, minecraft:creeper, 30, 4, 4
2378, forest, byg:jacaranda_forest, MONSTER, minecraft:enderman, 5, 1, 4
2379, forest, byg:jacaranda_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2380, forest, byg:jacaranda_forest, MONSTER, minecraft:slime, 30, 4, 4
2381, forest, byg:jacaranda_forest, MONSTER, minecraft:spider, 30, 4, 4
2382, forest, byg:jacaranda_forest, MONSTER, minecraft:witch, 5, 1, 1
2383, forest, byg:jacaranda_forest, MONSTER, minecraft:zombie, 30, 4, 4
2384, forest, byg:jacaranda_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2385, forest, byg:jacaranda_forest, MONSTER, quark:stoneling, 10, 1, 1
2386, forest, byg:jacaranda_forest, MONSTER, quark:toretoise, 10, 2, 4
2387, forest, byg:jacaranda_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2388, forest, byg:jacaranda_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2389, forest, byg:jacaranda_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2390, forest, byg:jacaranda_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
2391, forest, byg:jacaranda_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2392, forest, byg:jacaranda_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2393, forest, byg:jacaranda_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2394, forest, byg:jacaranda_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2395, forest, byg:jacaranda_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2396, forest, byg:jacaranda_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
2397, forest, byg:jacaranda_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2398, forest, byg:jacaranda_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2399, forest, byg:jacaranda_forest, CREATURE, hexerei:crow, 20, 2, 5
2400, forest, byg:jacaranda_forest, CREATURE, minecraft:chicken, 10, 4, 4
2401, forest, byg:jacaranda_forest, CREATURE, minecraft:cow, 10, 4, 4
2402, forest, byg:jacaranda_forest, CREATURE, minecraft:pig, 10, 4, 4
2403, forest, byg:jacaranda_forest, CREATURE, minecraft:sheep, 12, 4, 4
2404, forest, byg:jacaranda_forest, CREATURE, minecraft:wolf, 10, 4, 4
2405, forest, byg:jacaranda_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2406, forest, byg:jacaranda_forest, AMBIENT, minecraft:bat, 10, 8, 8
2407, forest, byg:jacaranda_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2408, forest, byg:jacaranda_forest, rascals, friendsandfoes:rascal, 4, 1, 1
2409, taiga, byg:maple_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2410, taiga, byg:maple_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2411, taiga, byg:maple_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2412, taiga, byg:maple_taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2413, taiga, byg:maple_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2414, taiga, byg:maple_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
2415, taiga, byg:maple_taiga, MONSTER, minecraft:slime, 30, 4, 4
2416, taiga, byg:maple_taiga, MONSTER, minecraft:spider, 30, 4, 4
2417, taiga, byg:maple_taiga, MONSTER, minecraft:witch, 5, 1, 1
2418, taiga, byg:maple_taiga, MONSTER, minecraft:zombie, 30, 4, 4
2419, taiga, byg:maple_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2420, taiga, byg:maple_taiga, MONSTER, quark:stoneling, 10, 1, 1
2421, taiga, byg:maple_taiga, MONSTER, quark:toretoise, 10, 2, 4
2422, taiga, byg:maple_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2423, taiga, byg:maple_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2424, taiga, byg:maple_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
2425, taiga, byg:maple_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2426, taiga, byg:maple_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2427, taiga, byg:maple_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2428, taiga, byg:maple_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2429, taiga, byg:maple_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2430, taiga, byg:maple_taiga, CREATURE, minecraft:cow, 10, 4, 4
2431, taiga, byg:maple_taiga, CREATURE, minecraft:pig, 10, 4, 4
2432, taiga, byg:maple_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2433, taiga, byg:maple_taiga, CREATURE, mythicmounts:acencia, 15, 2, 3
2434, taiga, byg:maple_taiga, CREATURE, mythicmounts:direwolf, 10, 2, 4
2435, taiga, byg:maple_taiga, CREATURE, environmental:reindeer, 15, 1, 2
2436, taiga, byg:maple_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
2437, taiga, byg:maple_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2438, taiga, byg:maple_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2439, taiga, byg:maple_taiga, rascals, friendsandfoes:rascal, 4, 1, 1
2440, none, byg:coconino_meadow, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2441, none, byg:coconino_meadow, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2442, none, byg:coconino_meadow, MONSTER, minecraft:creeper, 30, 4, 4
2443, none, byg:coconino_meadow, MONSTER, minecraft:enderman, 5, 1, 4
2444, none, byg:coconino_meadow, MONSTER, minecraft:skeleton, 30, 4, 4
2445, none, byg:coconino_meadow, MONSTER, minecraft:slime, 30, 4, 4
2446, none, byg:coconino_meadow, MONSTER, minecraft:spider, 30, 4, 4
2447, none, byg:coconino_meadow, MONSTER, minecraft:witch, 5, 1, 1
2448, none, byg:coconino_meadow, MONSTER, minecraft:zombie, 30, 4, 4
2449, none, byg:coconino_meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
2450, none, byg:coconino_meadow, MONSTER, quark:stoneling, 10, 1, 1
2451, none, byg:coconino_meadow, MONSTER, quark:toretoise, 10, 2, 4
2452, none, byg:coconino_meadow, CREATURE, alexsmobs:bison, 10, 6, 10
2453, none, byg:coconino_meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
2454, none, byg:coconino_meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2455, none, byg:coconino_meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2456, none, byg:coconino_meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2457, none, byg:coconino_meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2458, none, byg:coconino_meadow, CREATURE, minecraft:cow, 10, 4, 4
2459, none, byg:coconino_meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
2460, none, byg:coconino_meadow, AMBIENT, minecraft:bat, 10, 8, 8
2461, none, byg:coconino_meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2462, desert, byg:mojave_desert, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2463, desert, byg:mojave_desert, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2464, desert, byg:mojave_desert, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2465, desert, byg:mojave_desert, MONSTER, creeperoverhaul:desert_creeper, 30, 2, 2
2466, desert, byg:mojave_desert, MONSTER, minecraft:enderman, 5, 1, 4
2467, desert, byg:mojave_desert, MONSTER, minecraft:husk, 30, 4, 4
2468, desert, byg:mojave_desert, MONSTER, minecraft:skeleton, 30, 4, 4
2469, desert, byg:mojave_desert, MONSTER, minecraft:slime, 30, 4, 4
2470, desert, byg:mojave_desert, MONSTER, minecraft:spider, 30, 4, 4
2471, desert, byg:mojave_desert, MONSTER, minecraft:witch, 5, 1, 1
2472, desert, byg:mojave_desert, MONSTER, minecraft:zombie, 19, 4, 4
2473, desert, byg:mojave_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2474, desert, byg:mojave_desert, MONSTER, quark:stoneling, 10, 1, 1
2475, desert, byg:mojave_desert, MONSTER, quark:toretoise, 10, 2, 4
2476, desert, byg:mojave_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2477, desert, byg:mojave_desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2478, desert, byg:mojave_desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2479, desert, byg:mojave_desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2480, desert, byg:mojave_desert, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
